,_id,DLY_QTY,DLY_GAIN,DLY_AWD_QTY,DLY_AWD_GAIN,TYPE,DATE,HOUR
4725,"{'DATE': '20190309', 'HOUR': 2.0, 'TYPE': 'BID'}",551.036,0.0,551.036,30306.98,BID,20190309,2.0
4726,"{'DATE': '20190611', 'HOUR': 17.0, 'TYPE': 'OFF'}",1028.845,11914.02,1028.845,52573.9795,OFF,20190611,17.0
4727,"{'DATE': '20190107', 'HOUR': 24.0, 'TYPE': 'OFF'}",258.03700000000003,0.0,258.03700000000003,16454.5206,OFF,20190107,24.0
4728,"{'DATE': '20190801', 'HOUR': 19.0, 'TYPE': 'BID'}",605.677,0.0,605.677,36855.44545,BID,20190801,19.0
4729,"{'DATE': '20191026', 'HOUR': 16.0, 'TYPE': 'OFF'}",642.125,10304.86,642.125,21113.070000000003,OFF,20191026,16.0
4730,"{'DATE': '20190107', 'HOUR': 22.0, 'TYPE': 'OFF'}",715.993,0.0,715.993,50119.51,OFF,20190107,22.0
4731,"{'DATE': '20190423', 'HOUR': 2.0, 'TYPE': 'BID'}",461.678,0.0,461.678,18074.6937,BID,20190423,2.0
4732,"{'DATE': '20190711', 'HOUR': 19.0, 'TYPE': 'BID'}",651.268,0.0,651.268,40560.971040000004,BID,20190711,19.0
4733,"{'DATE': '20190107', 'HOUR': 21.0, 'TYPE': 'OFF'}",739.329,2994.4,739.329,57194.49144,OFF,20190107,21.0
4734,"{'DATE': '20190117', 'HOUR': 23.0, 'TYPE': 'BID'}",615.044,0.0,615.044,40758.965879999996,BID,20190117,23.0
4735,"{'DATE': '20190813', 'HOUR': 6.0, 'TYPE': 'OFF'}",566.491,14810.400000000001,566.491,21922.37444,OFF,20190813,6.0
4736,"{'DATE': '20191111', 'HOUR': 15.0, 'TYPE': 'OFF'}",1174.287,15295.5,1174.287,58737.83574,OFF,20191111,15.0
4737,"{'DATE': '20190107', 'HOUR': 20.0, 'TYPE': 'OFF'}",736.779,2994.4,736.779,57468.761999999995,OFF,20190107,20.0
4738,"{'DATE': '20190121', 'HOUR': 1.0, 'TYPE': 'BID'}",492.586,0.0,492.586,29062.573999999997,BID,20190121,1.0
4739,"{'DATE': '20191101', 'HOUR': 17.0, 'TYPE': 'BID'}",161.398,0.0,161.398,7456.587600000001,BID,20191101,17.0
4740,"{'DATE': '20190107', 'HOUR': 17.0, 'TYPE': 'OFF'}",803.028,12034.4,803.028,64242.24,OFF,20190107,17.0
4741,"{'DATE': '20190107', 'HOUR': 16.0, 'TYPE': 'OFF'}",681.131,2994.4,681.131,54352.048,OFF,20190107,16.0
4742,"{'DATE': '20190725', 'HOUR': 11.0, 'TYPE': 'BID'}",752.109,0.0,752.109,47841.65349,BID,20190725,11.0
4743,"{'DATE': '20191130', 'HOUR': 5.0, 'TYPE': 'BID'}",172.058,0.0,172.058,6089.13262,BID,20191130,5.0
4744,"{'DATE': '20190107', 'HOUR': 13.0, 'TYPE': 'OFF'}",666.711,0.0,666.711,46583.868,OFF,20190107,13.0
4745,"{'DATE': '20190107', 'HOUR': 12.0, 'TYPE': 'OFF'}",709.616,5040.0,709.616,51314.52852,OFF,20190107,12.0
4746,"{'DATE': '20190802', 'HOUR': 17.0, 'TYPE': 'BID'}",558.344,0.0,558.344,27208.10312,BID,20190802,17.0
4747,"{'DATE': '20190724', 'HOUR': 12.0, 'TYPE': 'BID'}",760.5980000000001,0.0,760.5980000000001,47590.61686,BID,20190724,12.0
4748,"{'DATE': '20190408', 'HOUR': 9.0, 'TYPE': 'BID'}",650.8770000000001,0.0,650.8770000000001,50052.44130000001,BID,20190408,9.0
4749,"{'DATE': '20181210', 'HOUR': 2.0, 'TYPE': 'OFF'}",272.976,0.0,272.976,10788.011520000002,OFF,20181210,2.0
4750,"{'DATE': '20190305', 'HOUR': 23.0, 'TYPE': 'OFF'}",794.11,17757.4,794.11,45605.7373,OFF,20190305,23.0
4751,"{'DATE': '20190107', 'HOUR': 11.0, 'TYPE': 'OFF'}",707.77,5040.0,707.77,51961.9153,OFF,20190107,11.0
4752,"{'DATE': '20190711', 'HOUR': 21.0, 'TYPE': 'OFF'}",570.058,14994.759999999998,570.058,34465.70668,OFF,20190711,21.0
4753,"{'DATE': '20181213', 'HOUR': 23.0, 'TYPE': 'OFF'}",497.365,15269.55,497.365,33646.74225,OFF,20181213,23.0
4754,"{'DATE': '20190107', 'HOUR': 9.0, 'TYPE': 'OFF'}",691.5360000000001,2994.4,691.5360000000001,55092.5626,OFF,20190107,9.0
4755,"{'DATE': '20190504', 'HOUR': 4.0, 'TYPE': 'BID'}",410.569,0.0,410.569,20770.685709999998,BID,20190504,4.0
4756,"{'DATE': '20190808', 'HOUR': 10.0, 'TYPE': 'OFF'}",494.255,14619.31,494.255,24500.22035,OFF,20190808,10.0
4757,"{'DATE': '20190524', 'HOUR': 24.0, 'TYPE': 'OFF'}",666.097,13365.0,666.097,28048.94933,OFF,20190524,24.0
4758,"{'DATE': '20190107', 'HOUR': 8.0, 'TYPE': 'OFF'}",690.649,0.0,690.649,48872.22665,OFF,20190107,8.0
4759,"{'DATE': '20190406', 'HOUR': 17.0, 'TYPE': 'BID'}",372.722,0.0,372.722,17808.65716,BID,20190406,17.0
4760,"{'DATE': '20190107', 'HOUR': 2.0, 'TYPE': 'OFF'}",295.588,924.0,295.588,16774.619,OFF,20190107,2.0
4761,"{'DATE': '20190123', 'HOUR': 17.0, 'TYPE': 'BID'}",765.238,0.0,765.238,63300.48736,BID,20190123,17.0
4762,"{'DATE': '20190529', 'HOUR': 8.0, 'TYPE': 'BID'}",657.3299999999999,0.0,657.3299999999999,31190.3085,BID,20190529,8.0
4763,"{'DATE': '20190804', 'HOUR': 3.0, 'TYPE': 'BID'}",335.28200000000004,0.0,335.28200000000004,14772.524920000002,BID,20190804,3.0
4764,"{'DATE': '20190422', 'HOUR': 22.0, 'TYPE': 'BID'}",509.216,0.0,509.216,30267.799039999998,BID,20190422,22.0
4765,"{'DATE': '20190107', 'HOUR': 23.0, 'TYPE': 'BID'}",658.598,0.0,658.598,44475.12294,BID,20190107,23.0
4766,"{'DATE': '20190829', 'HOUR': 12.0, 'TYPE': 'BID'}",553.798,0.0,553.798,36678.041540000006,BID,20190829,12.0
4767,"{'DATE': '20190601', 'HOUR': 10.0, 'TYPE': 'BID'}",542.409,0.0,542.409,23225.953380000003,BID,20190601,10.0
4768,"{'DATE': '20190927', 'HOUR': 23.0, 'TYPE': 'OFF'}",719.665,22479.920000000002,719.665,46526.34225,OFF,20190927,23.0
4769,"{'DATE': '20190107', 'HOUR': 21.0, 'TYPE': 'BID'}",777.3679999999999,0.0,777.3679999999999,63495.41824,BID,20190107,21.0
4770,"{'DATE': '20190331', 'HOUR': 23.0, 'TYPE': 'BID'}",382.10200000000003,0.0,382.10200000000003,18768.85024,BID,20190331,23.0
4771,"{'DATE': '20190620', 'HOUR': 5.0, 'TYPE': 'OFF'}",1149.6109999999999,17522.5,1149.6109999999999,46731.68715,OFF,20190620,5.0
4772,"{'DATE': '20181217', 'HOUR': 14.0, 'TYPE': 'OFF'}",385.993,3074.0,385.993,30497.306930000002,OFF,20181217,14.0
4773,"{'DATE': '20190829', 'HOUR': 8.0, 'TYPE': 'BID'}",507.722,0.0,507.722,29696.65978,BID,20190829,8.0
4774,"{'DATE': '20191028', 'HOUR': 4.0, 'TYPE': 'OFF'}",194.012,920.0,194.012,5410.98668,OFF,20191028,4.0
4775,"{'DATE': '20190915', 'HOUR': 14.0, 'TYPE': 'OFF'}",772.7139999999999,16644.629999999997,772.7139999999999,28173.15244,OFF,20190915,14.0
4776,"{'DATE': '20190107', 'HOUR': 17.0, 'TYPE': 'BID'}",754.653,0.0,754.653,60560.903249999996,BID,20190107,17.0
4777,"{'DATE': '20190107', 'HOUR': 16.0, 'TYPE': 'BID'}",751.283,0.0,751.283,56864.61027,BID,20190107,16.0
4778,"{'DATE': '20190820', 'HOUR': 2.0, 'TYPE': 'OFF'}",839.251,15947.400000000001,839.251,31676.391779999998,OFF,20190820,2.0
4779,"{'DATE': '20190107', 'HOUR': 14.0, 'TYPE': 'BID'}",740.9889999999999,0.0,740.9889999999999,48949.73334,BID,20190107,14.0
4780,"{'DATE': '20191209', 'HOUR': 9.0, 'TYPE': 'OFF'}",963.742,3963.0,963.742,50172.408520000005,OFF,20191209,9.0
4781,"{'DATE': '20191202', 'HOUR': 16.0, 'TYPE': 'OFF'}",723.0,2300.4,723.0,41955.69,OFF,20191202,16.0
4782,"{'DATE': '20190704', 'HOUR': 9.0, 'TYPE': 'OFF'}",301.164,3740.1,301.164,17380.174440000003,OFF,20190704,9.0
4783,"{'DATE': '20181216', 'HOUR': 1.0, 'TYPE': 'OFF'}",546.706,12267.5,546.706,30172.70414,OFF,20181216,1.0
4784,"{'DATE': '20181229', 'HOUR': 24.0, 'TYPE': 'OFF'}",809.684,27718.32,809.684,47755.162319999996,OFF,20181229,24.0
4785,"{'DATE': '20191205', 'HOUR': 6.0, 'TYPE': 'BID'}",526.006,0.0,526.006,23286.285620000002,BID,20191205,6.0
4786,"{'DATE': '20190514', 'HOUR': 13.0, 'TYPE': 'OFF'}",608.824,16664.79,608.824,31050.024,OFF,20190514,13.0
4787,"{'DATE': '20191014', 'HOUR': 12.0, 'TYPE': 'OFF'}",631.9159999999999,19072.16,631.9159999999999,38344.662879999996,OFF,20191014,12.0
4788,"{'DATE': '20190407', 'HOUR': 19.0, 'TYPE': 'BID'}",449.95300000000003,0.0,449.95300000000003,24261.46576,BID,20190407,19.0
4789,"{'DATE': '20190107', 'HOUR': 11.0, 'TYPE': 'BID'}",791.263,0.0,791.263,55143.11847,BID,20190107,11.0
4790,"{'DATE': '20190416', 'HOUR': 12.0, 'TYPE': 'OFF'}",1128.547,24094.68,1128.547,63439.949160000004,OFF,20190416,12.0
4791,"{'DATE': '20190107', 'HOUR': 8.0, 'TYPE': 'BID'}",742.993,0.0,742.993,51162.49798000001,BID,20190107,8.0
4792,"{'DATE': '20181215', 'HOUR': 3.0, 'TYPE': 'BID'}",596.1279999999999,0.0,596.1279999999999,35314.62272,BID,20181215,3.0
4793,"{'DATE': '20191013', 'HOUR': 15.0, 'TYPE': 'OFF'}",681.409,8928.0,681.409,22786.31696,OFF,20191013,15.0
4794,"{'DATE': '20181230', 'HOUR': 5.0, 'TYPE': 'OFF'}",800.758,27472.21,800.758,47228.70684,OFF,20181230,5.0
4795,"{'DATE': '20190421', 'HOUR': 24.0, 'TYPE': 'OFF'}",1494.746,22676.4,1494.746,72943.6048,OFF,20190421,24.0
4796,"{'DATE': '20190107', 'HOUR': 7.0, 'TYPE': 'BID'}",625.178,0.0,625.178,42637.139599999995,BID,20190107,7.0
4797,"{'DATE': '20190107', 'HOUR': 3.0, 'TYPE': 'BID'}",478.875,0.0,478.875,24096.99,BID,20190107,3.0
4798,"{'DATE': '20191005', 'HOUR': 21.0, 'TYPE': 'BID'}",445.92699999999996,0.0,445.92699999999996,29154.707259999996,BID,20191005,21.0
4799,"{'DATE': '20190307', 'HOUR': 23.0, 'TYPE': 'OFF'}",778.958,16446.0,778.958,39594.43514,OFF,20190307,23.0
4800,"{'DATE': '20190907', 'HOUR': 10.0, 'TYPE': 'OFF'}",527.441,15641.0,527.441,23771.76587,OFF,20190907,10.0
4801,"{'DATE': '20190114', 'HOUR': 16.0, 'TYPE': 'BID'}",785.631,0.0,785.631,58168.11924,BID,20190114,16.0
4802,"{'DATE': '20190328', 'HOUR': 2.0, 'TYPE': 'BID'}",525.001,0.0,525.001,23058.04392,BID,20190328,2.0
4803,"{'DATE': '20190829', 'HOUR': 6.0, 'TYPE': 'OFF'}",768.91,19173.5,768.91,35369.86,OFF,20190829,6.0
4804,"{'DATE': '20190307', 'HOUR': 12.0, 'TYPE': 'OFF'}",1369.373,32430.72,1369.373,91557.891,OFF,20190307,12.0
4805,"{'DATE': '20190810', 'HOUR': 3.0, 'TYPE': 'BID'}",382.541,0.0,382.541,19601.400840000002,BID,20190810,3.0
4806,"{'DATE': '20190413', 'HOUR': 15.0, 'TYPE': 'BID'}",292.526,0.0,292.526,15237.67934,BID,20190413,15.0
4807,"{'DATE': '20190307', 'HOUR': 11.0, 'TYPE': 'OFF'}",1400.388,33499.2,1400.388,93752.274,OFF,20190307,11.0
