,DLY_QTY,DLY_AWD_QTY,TYPE,DLY_PRICE,DLY_AWD_PRICE
2019-03-27 00:00:00,391.384,391.384,BID,0.0,47.809999999999995
2019-03-27 01:00:00,574.7070000000001,574.7070000000001,BID,0.0,44.43
2019-03-27 02:00:00,524.237,524.237,BID,0.0,43.84
2019-03-27 03:00:00,443.938,443.938,BID,0.0,40.40999999999999
2019-03-27 04:00:00,451.483,451.483,BID,0.0,39.99000000000001
2019-03-27 05:00:00,426.59700000000004,426.59700000000004,BID,0.0,42.29
2019-03-27 06:00:00,399.041,399.041,BID,0.0,45.0
2019-03-27 07:00:00,611.0200000000001,611.0200000000001,BID,0.0,49.63
2019-03-27 08:00:00,687.22,687.22,BID,0.0,55.68999999999999
2019-03-27 09:00:00,791.0680000000001,791.0680000000001,BID,0.0,59.169999999999995
2019-03-27 10:00:00,713.395,713.395,BID,0.0,56.09000000000001
2019-03-27 11:00:00,678.0849999999999,678.0849999999999,BID,0.0,48.940000000000005
2019-03-27 12:00:00,644.5740000000001,644.5740000000001,BID,0.0,48.0
2019-03-27 13:00:00,567.248,567.248,BID,0.0,43.37
2019-03-27 14:00:00,521.054,521.054,BID,0.0,43.37
2019-03-27 15:00:00,601.857,601.857,BID,0.0,47.18
2019-03-27 16:00:00,591.816,591.816,BID,0.0,48.699999999999996
2019-03-27 17:00:00,616.608,616.608,BID,0.0,53.85999999999999
2019-03-27 18:00:00,607.747,607.747,BID,0.0,59.11000000000001
2019-03-27 19:00:00,693.9200000000001,693.9200000000001,BID,0.0,64.54
2019-03-27 20:00:00,775.5300000000001,775.5300000000001,BID,0.0,69.72
2019-03-27 21:00:00,765.7860000000001,765.7860000000001,BID,0.0,63.17
2019-03-27 22:00:00,619.96,619.96,BID,0.0,59.54
2019-03-27 23:00:00,496.479,496.479,BID,0.0,47.940000000000005
2019-03-28 00:00:00,382.885,382.885,BID,0.0,45.13
2019-03-28 01:00:00,566.654,566.654,BID,0.0,45.61
2019-03-28 02:00:00,525.001,525.001,BID,0.0,43.92
2019-03-28 03:00:00,443.575,443.575,BID,0.0,42.120000000000005
2019-03-28 04:00:00,444.061,444.061,BID,0.0,38.92
2019-03-28 05:00:00,408.64700000000005,408.64700000000005,BID,0.0,39.76
2019-03-28 06:00:00,381.543,381.543,BID,0.0,43.45000000000001
2019-03-28 07:00:00,591.85,591.85,BID,0.0,50.76
2019-03-28 08:00:00,666.521,666.521,BID,0.0,55.52
2019-03-28 09:00:00,771.536,771.536,BID,0.0,55.22
2019-03-28 10:00:00,686.442,686.442,BID,0.0,52.94
2019-03-28 11:00:00,658.985,658.985,BID,0.0,46.88999999999999
2019-03-28 12:00:00,625.84,625.84,BID,0.0,44.15
2019-03-28 13:00:00,555.841,555.841,BID,0.0,39.01
2019-03-28 14:00:00,509.471,509.471,BID,0.0,39.93
2019-03-28 15:00:00,599.871,599.871,BID,0.0,43.07
2019-03-28 16:00:00,587.129,587.129,BID,0.0,45.73
2019-03-28 17:00:00,610.07,610.07,BID,0.0,53.309999999999995
2019-03-28 18:00:00,603.191,603.191,BID,0.0,54.65
2019-03-28 19:00:00,688.2660000000001,688.2660000000001,BID,0.0,64.25999999999999
2019-03-28 20:00:00,772.238,772.238,BID,0.0,70.49
2019-03-28 21:00:00,760.368,760.368,BID,0.0,59.21
2019-03-28 22:00:00,611.6080000000001,611.6080000000001,BID,0.0,56.27
2019-03-28 23:00:00,494.667,494.667,BID,0.0,50.51
2019-03-29 00:00:00,383.458,383.458,BID,0.0,46.89999999999999
2019-03-29 01:00:00,590.684,590.684,BID,0.0,50.86
2019-03-29 02:00:00,517.552,517.552,BID,0.0,49.56000000000001
2019-03-29 03:00:00,438.356,438.356,BID,0.0,48.7
2019-03-29 04:00:00,445.277,445.277,BID,0.0,49.23
2019-03-29 05:00:00,417.094,417.094,BID,0.0,49.36
2019-03-29 06:00:00,389.095,389.095,BID,0.0,50.64
2019-03-29 07:00:00,605.916,605.916,BID,0.0,59.56
2019-03-29 08:00:00,675.4720000000001,675.4720000000001,BID,0.0,61.33
2019-03-29 09:00:00,771.857,771.857,BID,0.0,65.49
2019-03-29 10:00:00,690.281,690.281,BID,0.0,56.60999999999999
2019-03-29 11:00:00,663.802,663.802,BID,0.0,52.25000000000001
2019-03-29 12:00:00,626.939,626.939,BID,0.0,45.7
2019-03-29 13:00:00,547.846,547.846,BID,0.0,42.34
2019-03-29 14:00:00,500.29200000000003,500.29200000000003,BID,0.0,39.95
2019-03-29 15:00:00,579.426,579.426,BID,0.0,45.66
2019-03-29 16:00:00,564.563,564.563,BID,0.0,52.28999999999999
2019-03-29 17:00:00,578.381,578.381,BID,0.0,56.63000000000001
2019-03-29 18:00:00,566.86,566.86,BID,0.0,59.559999999999995
2019-03-29 19:00:00,660.626,660.626,BID,0.0,75.58
2019-03-29 20:00:00,748.4939999999999,748.4939999999999,BID,0.0,79.41000000000001
2019-03-29 21:00:00,738.594,738.594,BID,0.0,77.27
2019-03-29 22:00:00,587.985,587.985,BID,0.0,63.629999999999995
2019-03-29 23:00:00,475.614,475.614,BID,0.0,57.68
2019-03-30 00:00:00,369.332,369.332,BID,0.0,50.33
2019-03-30 01:00:00,605.956,605.956,BID,0.0,53.040000000000006
2019-03-30 02:00:00,519.2479999999999,519.2479999999999,BID,0.0,50.0
2019-03-30 03:00:00,439.519,439.519,BID,0.0,46.49
2019-03-30 04:00:00,428.055,428.055,BID,0.0,48.0
2019-03-30 05:00:00,389.72,389.72,BID,0.0,48.279999999999994
2019-03-30 06:00:00,390.157,390.157,BID,0.0,50.71
2019-03-30 07:00:00,507.816,507.816,BID,0.0,52.02000000000001
2019-03-30 08:00:00,510.814,510.814,BID,0.0,53.06999999999999
2019-03-30 09:00:00,553.414,553.414,BID,0.0,52.6
2019-03-30 10:00:00,468.914,468.914,BID,0.0,47.87
2019-03-30 11:00:00,460.04400000000004,460.04400000000004,BID,0.0,42.64
2019-03-30 12:00:00,429.02599999999995,429.02599999999995,BID,0.0,37.16
2019-03-30 13:00:00,373.812,373.812,BID,0.0,30.0
2019-03-30 14:00:00,330.711,330.711,BID,0.0,26.79
2019-03-30 15:00:00,336.90099999999995,336.90099999999995,BID,0.0,30.0
2019-03-30 16:00:00,325.743,325.743,BID,0.0,34.68000000000001
2019-03-30 17:00:00,343.532,343.532,BID,0.0,42.87
2019-03-30 18:00:00,377.218,377.218,BID,0.0,53.94
2019-03-30 19:00:00,511.45599999999996,511.45599999999996,BID,0.0,65.15
2019-03-30 20:00:00,642.487,642.487,BID,0.0,77.95000000000002
2019-03-30 21:00:00,652.138,652.138,BID,0.0,73.12
2019-03-30 22:00:00,494.58500000000004,494.58500000000004,BID,0.0,62.72999999999999
2019-03-30 23:00:00,410.19300000000004,410.19300000000004,BID,0.0,57.099999999999994
2019-03-31 00:00:00,306.902,306.902,BID,0.0,49.75
2019-03-31 01:00:00,492.909,492.909,BID,0.0,51.82000000000001
2019-03-31 02:00:00,433.302,433.302,BID,0.0,44.03
2019-03-31 03:00:00,338.541,338.541,BID,0.0,39.00000000000001
2019-03-31 04:00:00,337.821,337.821,BID,0.0,38.53
2019-03-31 05:00:00,309.75800000000004,309.75800000000004,BID,0.0,43.71999999999999
2019-03-31 06:00:00,271.106,271.106,BID,0.0,44.6
2019-03-31 07:00:00,351.449,351.449,BID,0.0,47.28
2019-03-31 08:00:00,378.407,378.407,BID,0.0,49.07
2019-03-31 09:00:00,399.20000000000005,399.20000000000005,BID,0.0,48.92999999999999
2019-03-31 10:00:00,309.607,309.607,BID,0.0,49.13999999999999
2019-03-31 11:00:00,313.067,313.067,BID,0.0,47.58
2019-03-31 12:00:00,304.71299999999997,304.71299999999997,BID,0.0,41.97
2019-03-31 13:00:00,281.671,281.671,BID,0.0,38.70000000000001
2019-03-31 14:00:00,276.911,276.911,BID,0.0,35.92
2019-03-31 15:00:00,276.81,276.81,BID,0.0,41.29
2019-03-31 16:00:00,282.068,282.068,BID,0.0,49.07
2019-03-31 17:00:00,304.25800000000004,304.25800000000004,BID,0.0,53.78999999999999
2019-03-31 18:00:00,359.404,359.404,BID,0.0,60.61
2019-03-31 19:00:00,553.424,553.424,BID,0.0,71.07
2019-03-31 20:00:00,563.558,563.558,BID,0.0,69.46
2019-03-31 21:00:00,564.5219999999999,564.5219999999999,BID,0.0,67.45
2019-03-31 22:00:00,428.109,428.109,BID,0.0,59.68
2019-03-31 23:00:00,382.10200000000003,382.10200000000003,BID,0.0,49.12
2019-04-01 01:00:00,622.005,622.005,BID,0.0,47.58
2019-04-01 02:00:00,541.37,541.37,BID,0.0,42.41
2019-04-01 03:00:00,534.39,534.39,BID,0.0,38.54
2019-04-01 04:00:00,527.57,527.57,BID,0.0,38.62
2019-04-01 05:00:00,538.0500000000001,538.0500000000001,BID,0.0,39.059999999999995
2019-04-01 06:00:00,575.9110000000001,575.9110000000001,BID,0.0,47.86
2019-04-01 07:00:00,681.5219999999999,681.5219999999999,BID,0.0,55.28
2019-04-01 08:00:00,707.428,707.428,BID,0.0,74.36999999999999
2019-04-01 09:00:00,817.792,817.792,BID,0.0,79.28
2019-04-01 10:00:00,846.7660000000001,846.7660000000001,BID,0.0,75.17
2019-04-01 11:00:00,844.535,844.535,BID,0.0,59.28
2019-04-01 12:00:00,838.5070000000001,838.5070000000001,BID,0.0,56.339999999999996
2019-04-01 13:00:00,805.502,805.502,BID,0.0,51.07
2019-04-01 14:00:00,787.73,787.73,BID,0.0,50.46000000000001
2019-04-01 15:00:00,794.9559999999999,794.9559999999999,BID,0.0,52.87
2019-04-01 16:00:00,794.0930000000001,794.0930000000001,BID,0.0,57.28999999999999
2019-04-01 17:00:00,786.151,786.151,BID,0.0,58.720000000000006
2019-04-01 18:00:00,772.039,772.039,BID,0.0,63.230000000000004
2019-04-01 19:00:00,761.345,761.345,BID,0.0,76.12999999999998
2019-04-01 20:00:00,770.923,770.923,BID,0.0,78.14
2019-04-01 21:00:00,847.703,847.703,BID,0.0,81.22
2019-04-01 22:00:00,830.0100000000001,830.0100000000001,BID,0.0,77.98
2019-04-01 23:00:00,764.028,764.028,BID,0.0,68.33
2019-04-02 00:00:00,719.2629999999999,719.2629999999999,BID,0.0,54.99
2019-04-02 01:00:00,647.966,647.966,BID,0.0,54.73
2019-04-02 02:00:00,559.773,559.773,BID,0.0,51.61999999999999
2019-04-02 03:00:00,477.681,477.681,BID,0.0,48.970000000000006
2019-04-02 04:00:00,470.661,470.661,BID,0.0,48.90999999999999
2019-04-02 05:00:00,439.668,439.668,BID,0.0,48.88
2019-04-02 06:00:00,439.03,439.03,BID,0.0,52.36000000000001
2019-04-02 07:00:00,680.158,680.158,BID,0.0,57.09
2019-04-02 08:00:00,698.606,698.606,BID,0.0,64.42
2019-04-02 09:00:00,783.874,783.874,BID,0.0,77.43
2019-04-02 10:00:00,708.125,708.125,BID,0.0,67.17
2019-04-02 11:00:00,697.7489999999999,697.7489999999999,BID,0.0,60.2
2019-04-02 12:00:00,678.995,678.995,BID,0.0,55.46
2019-04-02 13:00:00,618.492,618.492,BID,0.0,50.40999999999999
2019-04-02 14:00:00,583.382,583.382,BID,0.0,49.940000000000005
2019-04-02 15:00:00,619.98,619.98,BID,0.0,51.2
2019-04-02 16:00:00,613.1039999999999,613.1039999999999,BID,0.0,53.35
2019-04-02 17:00:00,616.217,616.217,BID,0.0,57.49000000000001
2019-04-02 18:00:00,606.78,606.78,BID,0.0,61.46
2019-04-02 19:00:00,683.697,683.697,BID,0.0,62.72
2019-04-02 20:00:00,697.474,697.474,BID,0.0,73.56
2019-04-02 21:00:00,790.37,790.37,BID,0.0,77.9
2019-04-02 22:00:00,671.187,671.187,BID,0.0,64.29
2019-04-02 23:00:00,558.2049999999999,558.2049999999999,BID,0.0,54.67000000000001
2019-04-03 00:00:00,458.051,458.051,BID,0.0,47.99
2019-04-03 01:00:00,608.97,608.97,BID,0.0,47.99
2019-04-03 02:00:00,562.7479999999999,562.7479999999999,BID,0.0,46.220000000000006
2019-04-03 03:00:00,477.397,477.397,BID,0.0,44.17000000000001
2019-04-03 04:00:00,475.123,475.123,BID,0.0,44.15
2019-04-03 05:00:00,439.558,439.558,BID,0.0,44.169999999999995
2019-04-03 06:00:00,442.42699999999996,442.42699999999996,BID,0.0,47.150000000000006
2019-04-03 07:00:00,680.587,680.587,BID,0.0,53.43
2019-04-03 08:00:00,694.655,694.655,BID,0.0,67.21
2019-04-03 09:00:00,790.0640000000001,790.0640000000001,BID,0.0,86.82999999999998
2019-04-03 10:00:00,710.387,710.387,BID,0.0,81.11
2019-04-03 11:00:00,698.179,698.179,BID,0.0,78.07
2019-04-03 12:00:00,686.3770000000001,686.3770000000001,BID,0.0,73.80999999999999
2019-04-03 13:00:00,619.017,619.017,BID,0.0,53.160000000000004
2019-04-03 14:00:00,582.468,582.468,BID,0.0,51.940000000000005
2019-04-03 15:00:00,620.0219999999999,620.0219999999999,BID,0.0,62.97
2019-04-03 16:00:00,620.067,620.067,BID,0.0,72.04
2019-04-03 17:00:00,615.804,615.804,BID,0.0,72.45000000000002
2019-04-03 18:00:00,612.611,612.611,BID,0.0,64.84999999999998
2019-04-03 19:00:00,687.2429999999999,687.2429999999999,BID,0.0,65.13
2019-04-03 20:00:00,699.332,699.332,BID,0.0,64.24
2019-04-03 21:00:00,789.916,789.916,BID,0.0,67.87
2019-04-03 22:00:00,672.289,672.289,BID,0.0,59.220000000000006
2019-04-03 23:00:00,559.744,559.744,BID,0.0,49.11999999999999
2019-04-04 00:00:00,460.505,460.505,BID,0.0,46.08
2019-04-04 01:00:00,596.408,596.408,BID,0.0,47.31
2019-04-04 02:00:00,555.041,555.041,BID,0.0,45.3
2019-04-04 03:00:00,467.42,467.42,BID,0.0,45.02000000000001
2019-04-04 04:00:00,462.86899999999997,462.86899999999997,BID,0.0,43.02
2019-04-04 05:00:00,418.653,418.653,BID,0.0,42.59
2019-04-04 06:00:00,423.74,423.74,BID,0.0,45.89
2019-04-04 07:00:00,655.5070000000001,655.5070000000001,BID,0.0,57.09000000000001
2019-04-04 08:00:00,678.1379999999999,678.1379999999999,BID,0.0,69.75
2019-04-04 09:00:00,769.995,769.995,BID,0.0,77.99
2019-04-04 10:00:00,682.95,682.95,BID,0.0,77.38
2019-04-04 11:00:00,679.132,679.132,BID,0.0,71.87
2019-04-04 12:00:00,662.537,662.537,BID,0.0,60.01
2019-04-04 13:00:00,594.724,594.724,BID,0.0,49.919999999999995
2019-04-04 14:00:00,568.494,568.494,BID,0.0,49.05
2019-04-04 15:00:00,612.096,612.096,BID,0.0,59.22
2019-04-04 16:00:00,610.9010000000001,610.9010000000001,BID,0.0,60.949999999999996
2019-04-04 17:00:00,605.101,605.101,BID,0.0,64.80000000000001
2019-04-04 18:00:00,602.731,602.731,BID,0.0,59.23
2019-04-04 19:00:00,683.692,683.692,BID,0.0,58.97999999999998
2019-04-04 20:00:00,682.1179999999999,682.1179999999999,BID,0.0,63.18999999999999
2019-04-04 21:00:00,784.1379999999999,784.1379999999999,BID,0.0,65.00000000000001
2019-04-04 22:00:00,655.695,655.695,BID,0.0,58.25999999999999
2019-04-04 23:00:00,549.218,549.218,BID,0.0,48.97
2019-04-05 00:00:00,440.585,440.585,BID,0.0,45.20000000000001
2019-04-05 01:00:00,624.145,624.145,BID,0.0,43.24000000000001
2019-04-05 02:00:00,551.698,551.698,BID,0.0,40.0
2019-04-05 03:00:00,472.77,472.77,BID,0.0,38.05
2019-04-05 04:00:00,463.234,463.234,BID,0.0,38.0
2019-04-05 05:00:00,430.046,430.046,BID,0.0,39.15
2019-04-05 06:00:00,432.257,432.257,BID,0.0,43.4
2019-04-05 07:00:00,671.8430000000001,671.8430000000001,BID,0.0,57.09
2019-04-05 08:00:00,687.1379999999999,687.1379999999999,BID,0.0,68.84
2019-04-05 09:00:00,782.559,782.559,BID,0.0,74.43
2019-04-05 10:00:00,703.061,703.061,BID,0.0,62.129999999999995
2019-04-05 11:00:00,691.1669999999999,691.1669999999999,BID,0.0,56.010000000000005
2019-04-05 12:00:00,685.333,685.333,BID,0.0,50.830000000000005
2019-04-05 13:00:00,598.467,598.467,BID,0.0,46.5
2019-04-05 14:00:00,569.046,569.046,BID,0.0,45.86
2019-04-05 15:00:00,610.0070000000001,610.0070000000001,BID,0.0,47.54999999999999
2019-04-05 16:00:00,604.622,604.622,BID,0.0,50.510000000000005
2019-04-05 17:00:00,591.4159999999999,591.4159999999999,BID,0.0,50.93
2019-04-05 18:00:00,582.452,582.452,BID,0.0,52.13
2019-04-05 19:00:00,670.183,670.183,BID,0.0,56.02
2019-04-05 20:00:00,672.41,672.41,BID,0.0,67.12
2019-04-05 21:00:00,771.026,771.026,BID,0.0,70.71
2019-04-05 22:00:00,644.631,644.631,BID,0.0,58.85000000000001
2019-04-05 23:00:00,541.257,541.257,BID,0.0,51.63
2019-04-06 00:00:00,434.837,434.837,BID,0.0,46.5
2019-04-06 01:00:00,618.072,618.072,BID,0.0,54.72
2019-04-06 02:00:00,540.399,540.399,BID,0.0,50.57
2019-04-06 03:00:00,466.73900000000003,466.73900000000003,BID,0.0,49.11999999999999
2019-04-06 04:00:00,455.42,455.42,BID,0.0,48.629999999999995
2019-04-06 05:00:00,415.171,415.171,BID,0.0,48.580000000000005
2019-04-06 06:00:00,399.42400000000004,399.42400000000004,BID,0.0,49.01
2019-04-06 07:00:00,572.763,572.763,BID,0.0,52.54999999999999
2019-04-06 08:00:00,553.087,553.087,BID,0.0,58.0
2019-04-06 09:00:00,585.725,585.725,BID,0.0,62.56000000000001
2019-04-06 10:00:00,502.54200000000003,502.54200000000003,BID,0.0,62.589999999999996
2019-04-06 11:00:00,488.034,488.034,BID,0.0,55.019999999999996
2019-04-06 12:00:00,470.50100000000003,470.50100000000003,BID,0.0,51.34
2019-04-06 13:00:00,383.147,383.147,BID,0.0,44.99
2019-04-06 14:00:00,344.29900000000004,344.29900000000004,BID,0.0,40.38999999999999
2019-04-06 15:00:00,369.264,369.264,BID,0.0,42.12
2019-04-06 16:00:00,363.587,363.587,BID,0.0,43.64
2019-04-06 17:00:00,372.722,372.722,BID,0.0,47.78
2019-04-06 18:00:00,383.313,383.313,BID,0.0,51.84
2019-04-06 19:00:00,498.22700000000003,498.22700000000003,BID,0.0,54.78999999999999
2019-04-06 20:00:00,527.053,527.053,BID,0.0,63.910000000000004
2019-04-06 21:00:00,638.333,638.333,BID,0.0,72.17
2019-04-06 22:00:00,524.27,524.27,BID,0.0,61.79999999999999
2019-04-06 23:00:00,443.572,443.572,BID,0.0,51.83
2019-04-07 00:00:00,352.24699999999996,352.24699999999996,BID,0.0,49.04
2019-04-07 01:00:00,532.86,532.86,BID,0.0,51.14999999999999
2019-04-07 02:00:00,462.194,462.194,BID,0.0,48.779999999999994
2019-04-07 03:00:00,377.459,377.459,BID,0.0,48.35
2019-04-07 04:00:00,370.46000000000004,370.46000000000004,BID,0.0,45.83
2019-04-07 05:00:00,327.213,327.213,BID,0.0,45.84
2019-04-07 06:00:00,314.01599999999996,314.01599999999996,BID,0.0,45.83
2019-04-07 07:00:00,474.731,474.731,BID,0.0,48.40999999999999
2019-04-07 08:00:00,407.865,407.865,BID,0.0,48.78000000000001
2019-04-07 09:00:00,430.608,430.608,BID,0.0,52.99
2019-04-07 10:00:00,347.975,347.975,BID,0.0,58.44
2019-04-07 11:00:00,353.769,353.769,BID,0.0,59.93999999999999
2019-04-07 12:00:00,354.55899999999997,354.55899999999997,BID,0.0,59.620000000000005
2019-04-07 13:00:00,310.746,310.746,BID,0.0,58.42999999999999
2019-04-07 14:00:00,281.026,281.026,BID,0.0,53.17999999999999
2019-04-07 15:00:00,316.19,316.19,BID,0.0,51.50999999999999
2019-04-07 16:00:00,314.067,314.067,BID,0.0,52.34
2019-04-07 17:00:00,318.001,318.001,BID,0.0,52.1
2019-04-07 18:00:00,330.519,330.519,BID,0.0,56.20000000000001
2019-04-07 19:00:00,449.95300000000003,449.95300000000003,BID,0.0,53.919999999999995
2019-04-07 20:00:00,484.70399999999995,484.70399999999995,BID,0.0,59.400000000000006
2019-04-07 21:00:00,621.668,621.668,BID,0.0,66.89
2019-04-07 22:00:00,516.066,516.066,BID,0.0,59.11999999999999
2019-04-07 23:00:00,443.529,443.529,BID,0.0,50.61000000000001
2019-04-08 00:00:00,342.745,342.745,BID,0.0,46.04
2019-04-08 01:00:00,416.47,416.47,BID,0.0,39.79999999999999
2019-04-08 02:00:00,355.947,355.947,BID,0.0,39.05
2019-04-08 03:00:00,278.861,278.861,BID,0.0,36.73
2019-04-08 04:00:00,279.582,279.582,BID,0.0,36.300000000000004
2019-04-08 05:00:00,248.83800000000002,248.83800000000002,BID,0.0,37.2
2019-04-08 06:00:00,266.162,266.162,BID,0.0,41.6
2019-04-08 07:00:00,514.511,514.511,BID,0.0,55.0
2019-04-08 08:00:00,541.2850000000001,541.2850000000001,BID,0.0,66.20999999999998
2019-04-08 09:00:00,650.8770000000001,650.8770000000001,BID,0.0,76.9
2019-04-08 10:00:00,575.453,575.453,BID,0.0,66.64000000000001
2019-04-08 11:00:00,570.919,570.919,BID,0.0,63.59000000000002
2019-04-08 12:00:00,560.731,560.731,BID,0.0,61.05
2019-04-08 13:00:00,497.17199999999997,497.17199999999997,BID,0.0,51.32000000000001
2019-04-08 14:00:00,462.921,462.921,BID,0.0,50.3
2019-04-08 15:00:00,505.636,505.636,BID,0.0,55.56
2019-04-08 16:00:00,508.57199999999995,508.57199999999995,BID,0.0,56.95
2019-04-08 17:00:00,503.88800000000003,503.88800000000003,BID,0.0,57.53
2019-04-08 18:00:00,486.511,486.511,BID,0.0,55.89000000000001
2019-04-08 19:00:00,560.524,560.524,BID,0.0,56.47
2019-04-08 20:00:00,566.989,566.989,BID,0.0,71.48999999999998
2019-04-08 21:00:00,680.467,680.467,BID,0.0,74.2
2019-04-08 22:00:00,553.574,553.574,BID,0.0,67.59000000000002
2019-04-08 23:00:00,450.966,450.966,BID,0.0,54.89999999999999
2019-04-09 00:00:00,342.577,342.577,BID,0.0,49.559999999999995
2019-04-09 01:00:00,517.871,517.871,BID,0.0,50.16
2019-04-09 02:00:00,442.177,442.177,BID,0.0,46.66
2019-04-09 03:00:00,360.63,360.63,BID,0.0,42.56
2019-04-09 04:00:00,358.305,358.305,BID,0.0,42.45
2019-04-09 05:00:00,322.123,322.123,BID,0.0,42.55
2019-04-09 06:00:00,332.39599999999996,332.39599999999996,BID,0.0,46.66
2019-04-09 07:00:00,570.833,570.833,BID,0.0,55.86
2019-04-09 08:00:00,597.156,597.156,BID,0.0,65.65
2019-04-09 09:00:00,689.462,689.462,BID,0.0,72.33
2019-04-09 10:00:00,612.4409999999999,612.4409999999999,BID,0.0,72.07000000000001
2019-04-09 11:00:00,606.6189999999999,606.6189999999999,BID,0.0,64.14
2019-04-09 12:00:00,592.951,592.951,BID,0.0,61.56
2019-04-09 13:00:00,506.243,506.243,BID,0.0,52.11000000000001
2019-04-09 14:00:00,480.005,480.005,BID,0.0,50.17
2019-04-09 15:00:00,515.7909999999999,515.7909999999999,BID,0.0,55.00000000000001
2019-04-09 16:00:00,520.615,520.615,BID,0.0,57.04
2019-04-09 17:00:00,513.355,513.355,BID,0.0,60.11999999999999
2019-04-09 18:00:00,497.81,497.81,BID,0.0,58.97999999999999
2019-04-09 19:00:00,573.803,573.803,BID,0.0,60.53
2019-04-09 20:00:00,581.204,581.204,BID,0.0,72.44
2019-04-09 21:00:00,687.579,687.579,BID,0.0,75.73
2019-04-09 22:00:00,573.181,573.181,BID,0.0,64.16
2019-04-09 23:00:00,458.791,458.791,BID,0.0,54.76
2019-04-10 00:00:00,348.579,348.579,BID,0.0,51.06000000000001
2019-04-10 01:00:00,512.6510000000001,512.6510000000001,BID,0.0,48.90999999999999
2019-04-10 02:00:00,438.58700000000005,438.58700000000005,BID,0.0,47.97
2019-04-10 03:00:00,376.761,376.761,BID,0.0,43.42999999999999
2019-04-10 04:00:00,359.543,359.543,BID,0.0,42.24000000000001
2019-04-10 05:00:00,349.945,349.945,BID,0.0,43.47
2019-04-10 06:00:00,302.125,302.125,BID,0.0,49.8
2019-04-10 07:00:00,551.754,551.754,BID,0.0,56.49
2019-04-10 08:00:00,618.287,618.287,BID,0.0,71.9
2019-04-10 09:00:00,727.0909999999999,727.0909999999999,BID,0.0,77.42
2019-04-10 10:00:00,657.51,657.51,BID,0.0,76.33
2019-04-10 11:00:00,616.509,616.509,BID,0.0,70.64
2019-04-10 12:00:00,630.2299999999999,630.2299999999999,BID,0.0,66.11
2019-04-10 13:00:00,521.391,521.391,BID,0.0,56.35000000000001
2019-04-10 14:00:00,440.225,440.225,BID,0.0,53.62
2019-04-10 15:00:00,528.539,528.539,BID,0.0,62.21
2019-04-10 16:00:00,534.319,534.319,BID,0.0,62.27000000000001
2019-04-10 17:00:00,550.417,550.417,BID,0.0,62.419999999999995
2019-04-10 18:00:00,500.092,500.092,BID,0.0,63.6
2019-04-10 19:00:00,544.471,544.471,BID,0.0,67.0
2019-04-10 20:00:00,547.732,547.732,BID,0.0,72.90000000000002
2019-04-10 21:00:00,723.225,723.225,BID,0.0,78.06
2019-04-10 22:00:00,601.8090000000001,601.8090000000001,BID,0.0,73.64999999999999
2019-04-10 23:00:00,414.068,414.068,BID,0.0,57.31
2019-04-11 00:00:00,314.764,314.764,BID,0.0,53.66
2019-04-11 01:00:00,513.335,513.335,BID,0.0,50.32
2019-04-11 02:00:00,442.20599999999996,442.20599999999996,BID,0.0,48.97
2019-04-11 03:00:00,380.653,380.653,BID,0.0,46.94
2019-04-11 04:00:00,365.127,365.127,BID,0.0,46.19
2019-04-11 05:00:00,329.17900000000003,329.17900000000003,BID,0.0,48.13999999999999
2019-04-11 06:00:00,306.328,306.328,BID,0.0,53.55
2019-04-11 07:00:00,507.685,507.685,BID,0.0,59.040000000000006
2019-04-11 08:00:00,599.8910000000001,599.8910000000001,BID,0.0,71.49999999999999
2019-04-11 09:00:00,704.815,704.815,BID,0.0,75.08
2019-04-11 10:00:00,613.352,613.352,BID,0.0,74.32
2019-04-11 11:00:00,608.1790000000001,608.1790000000001,BID,0.0,69.99
2019-04-11 12:00:00,611.42,611.42,BID,0.0,67.84000000000002
2019-04-11 13:00:00,544.194,544.194,BID,0.0,58.56000000000001
2019-04-11 14:00:00,469.135,469.135,BID,0.0,57.4
2019-04-11 15:00:00,513.281,513.281,BID,0.0,65.14000000000001
2019-04-11 16:00:00,539.862,539.862,BID,0.0,67.82
2019-04-11 17:00:00,545.414,545.414,BID,0.0,69.25
2019-04-11 18:00:00,480.986,480.986,BID,0.0,59.07
2019-04-11 19:00:00,519.5310000000001,519.5310000000001,BID,0.0,59.99999999999999
2019-04-11 20:00:00,540.42,540.42,BID,0.0,70.32000000000001
2019-04-11 21:00:00,671.1089999999999,671.1089999999999,BID,0.0,73.63
2019-04-11 22:00:00,594.774,594.774,BID,0.0,65.07
2019-04-11 23:00:00,442.306,442.306,BID,0.0,55.85999999999999
2019-04-12 00:00:00,318.435,318.435,BID,0.0,53.53
2019-04-12 01:00:00,510.352,510.352,BID,0.0,56.49000000000001
2019-04-12 02:00:00,441.985,441.985,BID,0.0,55.260000000000005
2019-04-12 03:00:00,376.01800000000003,376.01800000000003,BID,0.0,55.25999999999999
2019-04-12 04:00:00,376.25,376.25,BID,0.0,54.00000000000001
2019-04-12 05:00:00,340.218,340.218,BID,0.0,52.97
2019-04-12 06:00:00,311.13500000000005,311.13500000000005,BID,0.0,55.64999999999999
2019-04-12 07:00:00,565.971,565.971,BID,0.0,61.99999999999999
2019-04-12 08:00:00,586.712,586.712,BID,0.0,70.0
2019-04-12 09:00:00,713.378,713.378,BID,0.0,74.88
2019-04-12 10:00:00,632.014,632.014,BID,0.0,74.0
